,text,state,date,star,hp_data
437,"There is no separate tray for keeping milk, which is available in all other models. No additional slot to adjust the tray height. We don't need additional tray, but slot should be provided to move the tray to increase the height. Unable to insert water bottle in bottom door slot since it is very lean. No lights when you open freezer door. All display of temperature adjustment are inside the fridge.","Certified Buyer, Chennai","Apr, 2021",3,"LG 242 L Frost Free Double Door 3 Star Refrigerator with Smart Inverter  (Shiny Steel, GL-I292RPZX)"
438,"Im writing the review after 1month.
Looks like the fridge is little small than usual fridge. When we use convertible option the upper part is not that much get cooled by machine.
One very big disappointment with this fridge is when its turn off automatically that time it make loud and mechanical sound. I dont know is this is acceptable scenario or my machine has a diffect?","Certified Buyer, Pune","Jun, 2021",3,"LG 242 L Frost Free Double Door 3 Star Refrigerator with Smart Inverter  (Shiny Steel, GL-I292RPZX)"
439,"Nice product, but not on time delivery","Certified Buyer, Bengaluru","Oct, 2022",3,"LG 242 L Frost Free Double Door 3 Star Refrigerator with Smart Inverter  (Shiny Steel, GL-I292RPZX)"
440,It' is good product but only one is not good there is no light in freezer,"Certified Buyer, Lohaghat","Jul, 2023",3,"LG 242 L Frost Free Double Door 3 Star Refrigerator with Smart Inverter  (Shiny Steel, GL-I292RPZX)"
441,It's okay colour is danger in one scratch so painful,"Certified Buyer, Krishna District","Jul, 2023",3,"LG 242 L Frost Free Double Door 3 Star Refrigerator with Smart Inverter  (Shiny Steel, GL-I292RPZX)"
442,No light in upper,"Certified Buyer, Murshidabad District","Jul, 2023",3,"LG 242 L Frost Free Double Door 3 Star Refrigerator with Smart Inverter  (Shiny Steel, GL-I292RPZX)"
443,Money for valu,"Certified Buyer, Ludhiana","Jun, 2023",3,"LG 242 L Frost Free Double Door 3 Star Refrigerator with Smart Inverter  (Shiny Steel, GL-I292RPZX)"
444,It's name's know already it's a LG but some time it's difficult to store water bottle and some other things which is only 2section 3rd lower section of door side is not in use so other wise it's very good freeze and well store capacity but the thing is small thing u Putin door side is not possible so u use roufe so go with Samsung others wise it's good...👍,"Certified Buyer, Nagpur","Jun, 2023",3,"LG 242 L Frost Free Double Door 3 Star Refrigerator with Smart Inverter  (Shiny Steel, GL-I292RPZX)"
445,Good !nice performance,"Certified Buyer, Biswanath Chariali","Jun, 2023",3,"LG 242 L Frost Free Double Door 3 Star Refrigerator with Smart Inverter  (Shiny Steel, GL-I292RPZX)"
446,Okay,"Certified Buyer, Sonamukhi",4 days ago,3,"LG 242 L Frost Free Double Door 3 Star Refrigerator with Smart Inverter  (Shiny Steel, GL-I292RPZX)"
447,"Very worst
Lg product worst","Certified Buyer, Hyderabad",3 days ago,1,"LG 185 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Smart Connect, Fast Ice Making  (Scarlet Euphoria, GL-D201ASEU)"
448,Refrigerator is not cooling,"Certified Buyer, Chittoor",4 days ago,1,"LG 185 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Smart Connect, Fast Ice Making  (Scarlet Euphoria, GL-D201ASEU)"
449,"My fridge is not working pls replace another one
Light also dull working.","Certified Buyer, Pargi",1 month ago,1,"LG 185 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Smart Connect, Fast Ice Making  (Scarlet Euphoria, GL-D201ASEU)"
450,This product not cooling ond delivery boy checking process misbehaviour,"Certified Buyer, Khordha District",2 months ago,1,"LG 185 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Smart Connect, Fast Ice Making  (Scarlet Euphoria, GL-D201ASEU)"
451,Product is very good but Flipkart service is very slow and bad.... So my side rating is 1/10,"Certified Buyer, Phaphund",3 months ago,1,"LG 185 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Smart Connect, Fast Ice Making  (Scarlet Euphoria, GL-D201ASEU)"
452,Over noise and heat is coming outside,"Certified Buyer, Tiruvannamalai",4 months ago,1,"LG 185 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Smart Connect, Fast Ice Making  (Scarlet Euphoria, GL-D201ASEU)"
453,Damage product,"Certified Buyer, Butibori",4 months ago,1,"LG 185 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Smart Connect, Fast Ice Making  (Scarlet Euphoria, GL-D201ASEU)"
454,This is a one of the waste product I have taken May 2022 this product is not working at least 2 years also not completed the gas over we have again purchase yes 2000 above don't buy best of money I suggestion for customers don't buy like this worst of products money waste it's not cooling,"Certified Buyer, Bengaluru",5 months ago,1,"LG 185 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Smart Connect, Fast Ice Making  (Scarlet Euphoria, GL-D201ASEU)"
455,this product is very very bad smell every time when the door opend,"Certified Buyer, East Godavari District",5 months ago,1,"LG 185 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Smart Connect, Fast Ice Making  (Scarlet Euphoria, GL-D201ASEU)"
456,Product was good but exchange value process was disappointed and worst.this is my first and worst experience from Flipkart,"Certified Buyer, Palani",7 months ago,1,"LG 185 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Smart Connect, Fast Ice Making  (Scarlet Euphoria, GL-D201ASEU)"
457,Making sound,"Certified Buyer, Vellore",7 months ago,1,"LG 185 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Smart Connect, Fast Ice Making  (Scarlet Euphoria, GL-D201ASEU)"
458,Heavy abnormal is noise coming when we start and service center is not supporting for problem.,"Certified Buyer, Surat",8 months ago,1,"LG 185 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Smart Connect, Fast Ice Making  (Scarlet Euphoria, GL-D201ASEU)"
459,"Ice get accommodated inside, we need to press the button every time and move the refrigerator every time to remove water stored inside","Certified Buyer, Malavalli",9 months ago,1,"LG 185 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Smart Connect, Fast Ice Making  (Scarlet Euphoria, GL-D201ASEU)"
460,The height of the refrigerator is not up to the mark.,"Certified Buyer, Hyderabad",9 months ago,1,"LG 185 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Smart Connect, Fast Ice Making  (Scarlet Euphoria, GL-D201ASEU)"
461,Not a good product and Flipkart service is also very bad,"Certified Buyer, Hyderabad",9 months ago,1,"LG 185 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Smart Connect, Fast Ice Making  (Scarlet Euphoria, GL-D201ASEU)"
462,Loud noise from inside of the fridge create worst experience and L.G customer support not responding,"Certified Buyer, Gadchiroli",9 months ago,1,"LG 185 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Smart Connect, Fast Ice Making  (Scarlet Euphoria, GL-D201ASEU)"
463,After one year use... There was a hole in deep refrigerator.... The total damage was done,"Certified Buyer, Visakhapatnam",10 months ago,1,"LG 185 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Smart Connect, Fast Ice Making  (Scarlet Euphoria, GL-D201ASEU)"
464,"This product is vibrating
I would suggest not to buy this product
Such a poor quality product","Certified Buyer, Bhopal",10 months ago,1,"LG 185 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Smart Connect, Fast Ice Making  (Scarlet Euphoria, GL-D201ASEU)"
465,Not proper cooling,"Certified Buyer, Azamgarh",11 months ago,1,"LG 185 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Smart Connect, Fast Ice Making  (Scarlet Euphoria, GL-D201ASEU)"
466,Vibration over so better buy whirlpool fridge,"Certified Buyer, Chennai","Aug, 2023",1,"LG 185 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Smart Connect, Fast Ice Making  (Scarlet Euphoria, GL-D201ASEU)"
467,Damage products,"Certified Buyer, Jalgaon District","Jun, 2023",1,"LG 185 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Smart Connect, Fast Ice Making  (Scarlet Euphoria, GL-D201ASEU)"
468,Very bad,"Certified Buyer, Warangal Rural District","May, 2023",1,"LG 185 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Smart Connect, Fast Ice Making  (Scarlet Euphoria, GL-D201ASEU)"
469,Not working,"Certified Buyer, Baleshwar District","Apr, 2023",1,"LG 185 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Smart Connect, Fast Ice Making  (Scarlet Euphoria, GL-D201ASEU)"
470,Very bad product,"Certified Buyer, Ambedkar Nagar District","Mar, 2023",1,"LG 185 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Smart Connect, Fast Ice Making  (Scarlet Euphoria, GL-D201ASEU)"
471,Size issues,"Certified Buyer, Gurugram","Feb, 2023",1,"LG 185 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Smart Connect, Fast Ice Making  (Scarlet Euphoria, GL-D201ASEU)"
472,Water is always dropping from the freezer that makes all the items wet. Freezer is not fully closed and also small in size. Back wiring is not good open as may be cuted by mouse as very thin wire is visibily connected.,"Certified Buyer, Lucknow","Aug, 2022",1,"LG 185 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Smart Connect, Fast Ice Making  (Scarlet Euphoria, GL-D201ASEU)"
473,It's very small not 190 Lts don't loose your money,"Certified Buyer, Visakhapatnam","Aug, 2022",1,"LG 185 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Smart Connect, Fast Ice Making  (Scarlet Euphoria, GL-D201ASEU)"
474,This fridge is worst..don't buy just few good reviews..stop working after 10 days of use,"Certified Buyer, Farrukhabad","Jul, 2022",1,"LG 185 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Smart Connect, Fast Ice Making  (Scarlet Euphoria, GL-D201ASEU)"
475,"It's having problems , compressor issues and the inside lamp won't work or stop working within a day's time. It's happening mostly for all","Certified Buyer, Khammam District","May, 2022",1,"LG 185 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Smart Connect, Fast Ice Making  (Scarlet Euphoria, GL-D201ASEU)"
476,Not good,"Certified Buyer, Arrah","May, 2022",1,"LG 185 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Smart Connect, Fast Ice Making  (Scarlet Euphoria, GL-D201ASEU)"
477,Very bad product,"Certified Buyer, Jhansi","Apr, 2022",1,"LG 185 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Smart Connect, Fast Ice Making  (Scarlet Euphoria, GL-D201ASEU)"
478,Nice product but high price,"Certified Buyer, New Delhi","Apr, 2022",1,"LG 185 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Smart Connect, Fast Ice Making  (Scarlet Euphoria, GL-D201ASEU)"
479,Small fridge waste of money ..refund not available ..please don't buy this ...waste products,"Certified Buyer, Macherla","Apr, 2022",1,"LG 185 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Smart Connect, Fast Ice Making  (Scarlet Euphoria, GL-D201ASEU)"
480,"Basically im a person who never criticizes anything...and most of my online purchases have been satisfactory ..
But this time buying this fridge online has been such an awful experience for me..
Rest everything is ok but it is making a horrible sound.
For me a silent no noise making appliance is the biggest priority ..but im so heartbroken that this fridge is making such loud noise...i cant even sleep because of the noise...lg company & flipkart have cheated me ..i tried all i could do to get...
READ MORE","Certified Buyer, Thane District","Mar, 2022",1,"LG 185 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Smart Connect, Fast Ice Making  (Scarlet Euphoria, GL-D201ASEU)"
481,Castmar sports wast iam not shatpayd,"Certified Buyer, Narayanpet District","Mar, 2022",1,"LG 185 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Smart Connect, Fast Ice Making  (Scarlet Euphoria, GL-D201ASEU)"
482,"Product is not good working , my experience is very bad","Certified Buyer, Noida","Mar, 2022",1,"LG 185 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Smart Connect, Fast Ice Making  (Scarlet Euphoria, GL-D201ASEU)"
483,heavy amount charge low quality product,"Certified Buyer, Hapur","Jan, 2022",1,"LG 185 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Smart Connect, Fast Ice Making  (Scarlet Euphoria, GL-D201ASEU)"
484,Fridge is Ok but delivery is worst in Uttar Pradesh. Disappointed with delivery partners of Flipkart. Most probably won't buy again from Flipkart.,"Certified Buyer, Lalganj","Dec, 2021",1,"LG 185 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Smart Connect, Fast Ice Making  (Scarlet Euphoria, GL-D201ASEU)"
485,"Fridge is making too much sound. Unable to bear the noise.
Worst product from LG.. PLS DON'T BUY.. GO FOR SAMSUNG INSTEAD.","Certified Buyer, Varanasi","Oct, 2021",1,"LG 185 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Smart Connect, Fast Ice Making  (Scarlet Euphoria, GL-D201ASEU)"
486,Good product nicely colour,"Certified Buyer, Barh","Sep, 2021",1,"LG 185 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Smart Connect, Fast Ice Making  (Scarlet Euphoria, GL-D201ASEU)"
487,"Worst experience! For every 30mints it is vibrating like hell , heavy sounds coming inside from fridge. Very cheap quality from LG.","Certified Buyer, Hyderabad","Sep, 2021",1,"LG 185 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Smart Connect, Fast Ice Making  (Scarlet Euphoria, GL-D201ASEU)"
