,text,star,hp_data,city,transformed_date,product_num,state
395,"Damage product, dent in body.
Service of flipcart vary poor.",1,LG 242 L Frost Free Double Door 3 Star Refrigerator with Smart Inverter,Bokaro,"Sep, 2021","Shiny Steel, GL-I292RPZX",Bokaro
396,"Bigger Brand makes bigger sound just like anything fallen from top.Not expected atleast from LG.
Cooling & storage ok for 260 ltr but two main problems are sound comes from fridge & there is no light in upper section which are major drawbacks.
I am going to complain about of this to LG.
Flipkart delivered on time and it's business overs there.",1,LG 242 L Frost Free Double Door 3 Star Refrigerator with Smart Inverter,Mumbai,"Aug, 2021","Shiny Steel, GL-I292RPZX",Mumbai
397,"Big sounds are coming from compressors,my request do not buy this model,go another model.",1,LG 242 L Frost Free Double Door 3 Star Refrigerator with Smart Inverter,Hyderabad,"Aug, 2021","Shiny Steel, GL-I292RPZX",Hyderabad
398,"Don't go for it. It's making dangerous noise in between.
Cooling and all is ok...",1,LG 242 L Frost Free Double Door 3 Star Refrigerator with Smart Inverter,Nannambra,"Jul, 2021","Shiny Steel, GL-I292RPZX",Nannambra
399,There is a problem with product compriser complaint for noise sounds issues.,1,LG 242 L Frost Free Double Door 3 Star Refrigerator with Smart Inverter,Vijayawada,"Jul, 2021","Shiny Steel, GL-I292RPZX",Vijayawada
400,"Only 1 rack can be used to keep water bottles. Rest racks are designed in such a way, they don't serve much purpose due to very small size of the racks, can't even store 500ml water bottles, only 250ml water bottles can be stored!!!

Cooling water is the main purpose of a fridge, and it fails miserably in this regard. In the entire 260 ltr capacity, just 5 bottles can be kept!!!!",1,LG 242 L Frost Free Double Door 3 Star Refrigerator with Smart Inverter,Hardoi,"Jul, 2021","Shiny Steel, GL-I292RPZX",Hardoi
401,It's really good product and the ice tray functionality is good (no need to take out ice by own just turn and all ice comes in second tray at once soo easy and quick). The overall product is functioning good as of now since we are using this since last 2 weeks now,1,LG 242 L Frost Free Double Door 3 Star Refrigerator with Smart Inverter,South District,"Jul, 2021","Shiny Steel, GL-I292RPZX",South District
402,Very good product go for it,1,LG 242 L Frost Free Double Door 3 Star Refrigerator with Smart Inverter,Sayan,"Jun, 2021","Shiny Steel, GL-I292RPZX",Sayan
403,"I received a lot of defective issues in the freeze, sometimes the very loud sound comes from the freezer, cooling like a cupboard, i have complaint 2 time to LG customer care but service is very slow, After 15 days couldn't solve the issue and still running, Do not purchase this product, i am tired if you want to tired go ahead",1,LG 242 L Frost Free Double Door 3 Star Refrigerator with Smart Inverter,Rajkot,"Jun, 2021","Shiny Steel, GL-I292RPZX",Rajkot
404,It is ok. But some sound is coming from inside like an ice cube falling sound..worst 👎👎👎,1,LG 242 L Frost Free Double Door 3 Star Refrigerator with Smart Inverter,Gadwal,"Jun, 2021","Shiny Steel, GL-I292RPZX",Gadwal
405,"This fridge is looks narrow,",1,LG 242 L Frost Free Double Door 3 Star Refrigerator with Smart Inverter,Hyderabad,"May, 2021","Shiny Steel, GL-I292RPZX",Hyderabad
406,"Don't buy this product, because it's coming big big sounds automatically,when the time of running it.Daily coming.",1,LG 242 L Frost Free Double Door 3 Star Refrigerator with Smart Inverter,Hyderabad,"May, 2021","Shiny Steel, GL-I292RPZX",Hyderabad
407,Waste to purchase not satisfied,1,LG 242 L Frost Free Double Door 3 Star Refrigerator with Smart Inverter,Hanuman Junction,"Apr, 2021","Shiny Steel, GL-I292RPZX",Hanuman Junction
408,Faulty refrigerator.,1,LG 242 L Frost Free Double Door 3 Star Refrigerator with Smart Inverter,Bankura,"Jul, 2020","Shiny Steel, GL-I292RPZX",Bankura
409,"Money wasted 10Day repairs Iam not happy
LG protect very very bad",2,LG 242 L Frost Free Double Door 3 Star Refrigerator with Smart Inverter,Cheranmadevi,"Jun, 2022","Shiny Steel, GL-I292RPZX",Cheranmadevi
410,"Freezer have no lights..
Back side not productive
No space for non veg items",2,LG 242 L Frost Free Double Door 3 Star Refrigerator with Smart Inverter,Thoothukkudi,"May, 2024","Shiny Steel, GL-I292RPZX",Thoothukkudi
411,Very bed,2,LG 242 L Frost Free Double Door 3 Star Refrigerator with Smart Inverter,Khardah,"Nov, 2023","Shiny Steel, GL-I292RPZX",Khardah
412,Now i m using this for 7 months Color are fade off from side part and Few portion I don't expect from LG product,2,LG 242 L Frost Free Double Door 3 Star Refrigerator with Smart Inverter,Dhuilya,"Nov, 2023","Shiny Steel, GL-I292RPZX",Dhuilya
413,Waste,2,LG 242 L Frost Free Double Door 3 Star Refrigerator with Smart Inverter,Sonipat,"Oct, 2023","Shiny Steel, GL-I292RPZX",Sonipat
414,"Design is not good ,freezer space is very bigger, use less
Bottle space is small",2,LG 242 L Frost Free Double Door 3 Star Refrigerator with Smart Inverter,New Delhi,"Oct, 2023","Shiny Steel, GL-I292RPZX",New Delhi
415,Bad,2,LG 242 L Frost Free Double Door 3 Star Refrigerator with Smart Inverter,Kollam,"Oct, 2023","Shiny Steel, GL-I292RPZX",Kollam
416,Average quality....,2,LG 242 L Frost Free Double Door 3 Star Refrigerator with Smart Inverter,Mancherial District,"Jul, 2023","Shiny Steel, GL-I292RPZX",Mancherial District
417,Worked perfectly for 11 month after issue came . Door cooling is not that useful go for convertible I regret buying this model,2,LG 242 L Frost Free Double Door 3 Star Refrigerator with Smart Inverter,Tirupati,"Jul, 2023","Shiny Steel, GL-I292RPZX",Tirupati
418,"With in one month compresser spoiled and it is replaced by 1week.
How the Flipkart is blindly selling such a low quality LG products.",2,LG 242 L Frost Free Double Door 3 Star Refrigerator with Smart Inverter,Krishna District,"Jun, 2023","Shiny Steel, GL-I292RPZX",Krishna District
419,"Extremely Dissatisfied with the LG Refrigerator - Malfunctioning Within Six Months
Last fiveday to waiting for resloution ten year warrenty compressor not weorking -compaint no -RNP 230513084588
Review:
I am writing this review to express my extreme disappointment and frustration with the LG refrigerator that I purchased six months ago. It has been nothing but a headache since the day it arrived in my home.

To begin with, the refrigerator started exhibiting problems shortly after the initial...
READ MORE",2,LG 242 L Frost Free Double Door 3 Star Refrigerator with Smart Inverter,Ahmedabad,"May, 2023","Shiny Steel, GL-I292RPZX",Ahmedabad
420,product is nice but installation service are very bad and slow,2,LG 242 L Frost Free Double Door 3 Star Refrigerator with Smart Inverter,Dahod District,"Feb, 2023","Shiny Steel, GL-I292RPZX",Dahod District
421,"They show the product is having door cooling option but they deliver the product with out this door cooling feature..this is how they cheat you.this refrigerator doesn't have door cooling option , so don't buy this.",2,LG 242 L Frost Free Double Door 3 Star Refrigerator with Smart Inverter,Kurnool,"Jan, 2023","Shiny Steel, GL-I292RPZX",Kurnool
422,This product is very bad and lg servicing also bad this model fridge copresser problem,2,LG 242 L Frost Free Double Door 3 Star Refrigerator with Smart Inverter,Tuni,"Jun, 2022","Shiny Steel, GL-I292RPZX",Tuni
423,Not Good,2,LG 242 L Frost Free Double Door 3 Star Refrigerator with Smart Inverter,New Delhi,"May, 2022","Shiny Steel, GL-I292RPZX",New Delhi
424,In freezer less space. Cooling is not good.,2,LG 242 L Frost Free Double Door 3 Star Refrigerator with Smart Inverter,New Delhi,"Apr, 2022","Shiny Steel, GL-I292RPZX",New Delhi
425,Osm,2,LG 242 L Frost Free Double Door 3 Star Refrigerator with Smart Inverter,Hoshangabad,"Jan, 2022","Shiny Steel, GL-I292RPZX",Hoshangabad
426,I am not happy,2,LG 242 L Frost Free Double Door 3 Star Refrigerator with Smart Inverter,Raichur,"Nov, 2021","Shiny Steel, GL-I292RPZX",Raichur
427,This product than vaivrat when very low voltage..so not perfect.if I want away from product. May be destroy thier Moter,2,LG 242 L Frost Free Double Door 3 Star Refrigerator with Smart Inverter,Bareilly,"Oct, 2021","Shiny Steel, GL-I292RPZX",Bareilly
428,"Overall Fridge is good but our fridge has lound popping and tapping(something falling sound )noise is comming from it, just after 7 days of delivery",2,LG 242 L Frost Free Double Door 3 Star Refrigerator with Smart Inverter,Koipady,"Aug, 2021","Shiny Steel, GL-I292RPZX",Koipady
429,Excellent,2,LG 242 L Frost Free Double Door 3 Star Refrigerator with Smart Inverter,Chennai,"Jul, 2021","Shiny Steel, GL-I292RPZX",Chennai
430,Getting heavy sound after every one hour. I know that refrigerator will make sound some times. But this one getting huge sound,2,LG 242 L Frost Free Double Door 3 Star Refrigerator with Smart Inverter,Hyderabad,"Jul, 2021","Shiny Steel, GL-I292RPZX",Hyderabad
431,Bad quality.i am not happy.,2,LG 242 L Frost Free Double Door 3 Star Refrigerator with Smart Inverter,Mysore District,"Jun, 2021","Shiny Steel, GL-I292RPZX",Mysore District
432,Some problems in comparison,2,LG 242 L Frost Free Double Door 3 Star Refrigerator with Smart Inverter,Mumbai,"Apr, 2021","Shiny Steel, GL-I292RPZX",Mumbai
433,"Delivered Product on Time 27/07/2021
Demonstration was not bad , the guy was in hurry but we are okay for that

Performance Wise (4days Experiment 2/08/2021)
Product Lg 260L Double Door Refrigirator
With Smart Invertor and Smart Diagnostic Option is good
Cooling Very Good
Frost free Option is Working
Door Cooling Option is working

untill now Did not Noticed Any Cons
Definitely Will right if faced any cons in future

Any thanks Flipkart and LG",3,LG 242 L Frost Free Double Door 3 Star Refrigerator with Smart Inverter,Thenhippalam,"Aug, 2021","Shiny Steel, GL-I292RPZX",Thenhippalam
