,title,text,transformed_date,star,product_num,hp_data
691,fridge humming sounds,Fridge humming sounds coming in backside in motor humming sound .why sound coming,"Sep, 2021",1,"GL-D201ABCY, Blue Charm, Base stand with drawer | Moist 'N' Fresh",LG 185 L 4 Star Direct-Cool Inverter Single Door Refrigerator
692,Bad quality product,Very bad product.one month later problem Started.no any one technical support from lg also .I have raised two times complaint no any one respond.don't buy any product from amazon side,"Aug, 2020",1,"GL-D201ABCY, Blue Charm, Base stand with drawer | Moist 'N' Fresh",LG 185 L 4 Star Direct-Cool Inverter Single Door Refrigerator
693,There is one leg missing in the box,Items missing,"Dec, 2022",1,"GL-D201ABCY, Blue Charm, Base stand with drawer | Moist 'N' Fresh",LG 185 L 4 Star Direct-Cool Inverter Single Door Refrigerator
694,Good 👍no 1,Good no 1,"Apr, 2022",1,"GL-D201ABCY, Blue Charm, Base stand with drawer | Moist 'N' Fresh",LG 185 L 4 Star Direct-Cool Inverter Single Door Refrigerator
695,V Bad product. Waste of money,Smell coming in from refrigerator. Had called company Executives couple of Times. Waste of money. Don’t buy it.,"Mar, 2021",1,"GL-D201ABCY, Blue Charm, Base stand with drawer | Moist 'N' Fresh",LG 185 L 4 Star Direct-Cool Inverter Single Door Refrigerator
696,I had received damaged products,"I have received damaged products,
Refrigerator behind grip is bending you can seen attended image
Such careless handing...","Mar, 2021",1,"GL-D201ABCY, Blue Charm, Base stand with drawer | Moist 'N' Fresh",LG 185 L 4 Star Direct-Cool Inverter Single Door Refrigerator
697,Very Bad products,Very bad products 👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎,"Jun, 2022",1,"GL-D201ABCY, Blue Charm, Base stand with drawer | Moist 'N' Fresh",LG 185 L 4 Star Direct-Cool Inverter Single Door Refrigerator
698,Damage product,Damage Product Received,"Jan, 2022",1,"GL-D201ABCY, Blue Charm, Base stand with drawer | Moist 'N' Fresh",LG 185 L 4 Star Direct-Cool Inverter Single Door Refrigerator
699,Door of freeze is nor proper close it does not working well,,"Oct, 2022",1,"GL-D201ABCY, Blue Charm, Base stand with drawer | Moist 'N' Fresh",LG 185 L 4 Star Direct-Cool Inverter Single Door Refrigerator
700,"Damaged product,Worst product","Starting day on words door not closing properly,damaged product delivered to me","Aug, 2021",1,"GL-D201ABCY, Blue Charm, Base stand with drawer | Moist 'N' Fresh",LG 185 L 4 Star Direct-Cool Inverter Single Door Refrigerator
701,Nice,Nice good product,"Jan, 2022",1,"GL-D201ABCY, Blue Charm, Base stand with drawer | Moist 'N' Fresh",LG 185 L 4 Star Direct-Cool Inverter Single Door Refrigerator
702,Damaged products,,"Jun, 2022",1,"GL-D201ABCY, Blue Charm, Base stand with drawer | Moist 'N' Fresh",LG 185 L 4 Star Direct-Cool Inverter Single Door Refrigerator
703,Refregirator not working properly,Refrigerator not working properly,"Jun, 2022",1,"GL-D201ABCY, Blue Charm, Base stand with drawer | Moist 'N' Fresh",LG 185 L 4 Star Direct-Cool Inverter Single Door Refrigerator
704,Super product nice,Nice company products thanks Amazon,"Nov, 2021",1,"GL-D201ABCY, Blue Charm, Base stand with drawer | Moist 'N' Fresh",LG 185 L 4 Star Direct-Cool Inverter Single Door Refrigerator
705,Freezer is too small,"Freezer is very small area. Could not use it at all
Very disappointed","Apr, 2021",1,"GL-D201ABCY, Blue Charm, Base stand with drawer | Moist 'N' Fresh",LG 185 L 4 Star Direct-Cool Inverter Single Door Refrigerator
706,It's heating,It's heating,"Apr, 2022",1,"GL-D201ABCY, Blue Charm, Base stand with drawer | Moist 'N' Fresh",LG 185 L 4 Star Direct-Cool Inverter Single Door Refrigerator
707,"Worst product ever, bad service ever experienced in life",Defective product,"Apr, 2022",1,"GL-D201ABCY, Blue Charm, Base stand with drawer | Moist 'N' Fresh",LG 185 L 4 Star Direct-Cool Inverter Single Door Refrigerator
708,Not worth,,"Sep, 2021",1,"GL-D201ABCY, Blue Charm, Base stand with drawer | Moist 'N' Fresh",LG 185 L 4 Star Direct-Cool Inverter Single Door Refrigerator
709,Damaged,Product is ok. But bad delivery. micro shock is feel when i touch.,"Oct, 2020",1,"GL-D201ABCY, Blue Charm, Base stand with drawer | Moist 'N' Fresh",LG 185 L 4 Star Direct-Cool Inverter Single Door Refrigerator
710,Not safe,Product not safety,"Jul, 2021",1,"GL-D201ABCY, Blue Charm, Base stand with drawer | Moist 'N' Fresh",LG 185 L 4 Star Direct-Cool Inverter Single Door Refrigerator
711,Very Bad,Very Bad,"May, 2021",1,"GL-D201ABCY, Blue Charm, Base stand with drawer | Moist 'N' Fresh",LG 185 L 4 Star Direct-Cool Inverter Single Door Refrigerator
712,Electric shock in fridge body,"On Sunday I received , but getting shock in body","May, 2020",1,"GL-D201ABCY, Blue Charm, Base stand with drawer | Moist 'N' Fresh",LG 185 L 4 Star Direct-Cool Inverter Single Door Refrigerator
713,Defected product received,"Play Video
It's good product I can say that but if I am doing any problem. When I open and closed the door it's seems 1 sound like body touch to door corner. I share that video with this. Please check properly while purchase because delivery person is always too hurry for goback.

Now after 6 month used fridge 1 unknown sound is get back frequently back to back within some minutes.","May, 2022",3,"GL-D201ABCY, Blue Charm, Base stand with drawer | Moist 'N' Fresh",LG 185 L 4 Star Direct-Cool Inverter Single Door Refrigerator
714,Received damage item at delivery time so I had returned,"Received damage LG friz .
So I had returned the same time .
Bought whirepool friz.
And LG friz was good but due to some upside corner damage I returned.","Nov, 2021",2,"GL-D201ABCY, Blue Charm, Base stand with drawer | Moist 'N' Fresh",LG 185 L 4 Star Direct-Cool Inverter Single Door Refrigerator
715,Not worth because size is too small.,Not worth because size is too small. Not satisfied with the Storage capacity of the product so not worth it,"Nov, 2021",2,"GL-D201ABCY, Blue Charm, Base stand with drawer | Moist 'N' Fresh",LG 185 L 4 Star Direct-Cool Inverter Single Door Refrigerator
716,"Zero LG support, no callbacks.bad service.","No support from LG or Amazon for installation. Been in use for 3 weeks now, refrigerator still not set up correctly and wobbles during use . Vegetable rack not put correctly.","Aug, 2021",2,"GL-D201ABCY, Blue Charm, Base stand with drawer | Moist 'N' Fresh",LG 185 L 4 Star Direct-Cool Inverter Single Door Refrigerator
717,Go for another brand,"Lg brand values lost ,I have 2 lg new fridges and both are having issue and lg people saying their fridegs can't keep icecream from melting in even high settings and it's taking 6 hours to to make ice from water","Nov, 2020",1,"GL-D201ABCY, Blue Charm, Base stand with drawer | Moist 'N' Fresh",LG 185 L 4 Star Direct-Cool Inverter Single Door Refrigerator
718,Urgent,"Light complaint. Power light not on
Please share me elecrician contact info details urgent ba s i s s s","Nov, 2020",1,"GL-D201ABCY, Blue Charm, Base stand with drawer | Moist 'N' Fresh",LG 185 L 4 Star Direct-Cool Inverter Single Door Refrigerator
719,NEVER EVER BUY FROM LG. FAULTY PRODUCTS AND POOR SERVICE WILL DRAIN YOU,"No matter which ever product you buy their service is worst!!! so don't buy from LG. I bought a fridge from LG around 5 months back in nov 2020. The first product that came was faulty. As per replacement policy it was replaced. The process took a month of follow up. The new one that came has problems every month and already been serviced 6 times so far. Even was sent to workshop for repair and came back after 7 days and next day again broke down. Service people are not even replacing it.
Every week some person comes to house to repair it. Service is sooooooo bad.. i feel like throwing the fridge.","Apr, 2021",1,"GL-D201ABCY, Blue Charm, Base stand with drawer | Moist 'N' Fresh",LG 185 L 4 Star Direct-Cool Inverter Single Door Refrigerator
720,Product not running after six month,"Play Video
My experience with the LG 343 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator (2023 Model, GL-S382SPZX) has been an absolute disaster, primarily due to the recurring issue of cooling coil leakage and LG's abysmal service.

Shortly after purchasing this refrigerator, I noticed water pooling beneath it. Upon investigation, it became apparent that the cooling coils were leaking. This led to a constant puddle of water on my kitchen floor, which not only damaged the flooring but also posed a safety hazard.

I contacted LG customer service immediately, hoping for a swift resolution. Unfortunately, my interactions with their service department were frustrating beyond belief. It took them multiple visits to even diagnose the problem correctly. Each time a technician came, they seemed clueless and ill-prepared, often needing to order parts that took weeks to arrive.

To make matters worse, the repairs were never permanent. Despite their assurances, the leakage issue persisted, causing ongoing inconvenience and stress. The refrigerator's performance suffered as a result, with inconsistent cooling and frequent temperature fluctuations, rendering it unreliable for storing perishable items safely.

The ""Express Freeze"" feature, touted as a highlight of this model, was a joke. It failed to function effectively due to the underlying cooling coil problem, leaving me with no confidence in the refrigerator's advertised capabilities.

LG's customer service was equally disappointing. Their representatives were unhelpful, offering vague promises and excuses instead of concrete solutions. I felt like I was constantly chasing them for updates and resolution, wasting hours on the phone and waiting endlessly for callbacks that never came.

In conclusion, the LG GL-S382SPZX refrigerator has been a colossal waste of money and a source of endless frustration. The recurring cooling coil leakage, coupled with LG's incompetent service, has made me regret ever choosing this brand. Save yourself the headache and avoid this model at all costs.","Jul, 2024",1,"2023 Model, GL-S382SDSX, Dazzle Steel, Convertible with Express Freeze",LG 343 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
721,For 2 years of usage,"I have been using this produce Since May 2021, its been 3 years so far, vegetable basket is too flimsy and it very rough to operate, btw, it broke. Cooling is a problem, items kept towards the far end of the fridge gets frozen, it certainly do not keep vegetables fresh, am calling in for service and i hope the problem get fixed","Aug, 2024",3,"2023 Model, GL-S382SDSX, Dazzle Steel, Convertible with Express Freeze",LG 343 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
722,Little damage found,Play Video,"Jun, 2024",3,"2023 Model, GL-S382SDSX, Dazzle Steel, Convertible with Express Freeze",LG 343 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
723,Good,"dents on fridge, no care taken","Aug, 2024",2,"2023 Model, GL-S382SDSX, Dazzle Steel, Convertible with Express Freeze",LG 343 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
724,LG 360 Ltr : Troublesome Refrigerator,"1. Bought an LG Refrigerator in 2021.
Model number : GL-T402JDS3/2021
360 LTR. Writing a review after almost 3 years. What prompted the review was the the amount that I am having to spent almost on a yearly basis to keep the Refrigerator ALIVE and WORKING.
2. The Refrigerator often stopped working and it's Fan had to be replaced twice. Gas leakage were common and the same had to be done thrice in these 3 years.
3. Last 10 days the lower half of Refrigerator is not working. The authorized service centre technician is advising replacement part which costs almost Rs 5000.
4. It's exterior paint on the door also peeled off and gives shabby appearance.
5. All in all after purchasing the Refrigerator I must have spent another Rs 12000-15000 to keep it going. Really frustrating.","May, 2024",2,"2023 Model, GL-S382SDSX, Dazzle Steel, Convertible with Express Freeze",LG 343 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
725,Refrigerator is good,"Refrigerator is good. Cooling is opt . It's around 6 ft .

2 problems -
1. AMAZON didn't share information & reviews properly for this refrigerator because of which I bought this (older model ) in place of the newer version which was just Rs2000 more than this . Moreover, it had LED display & was a convertible refrigerator.
Saddly, In my refrigerator I found these adhesive sticker/tapes all over the refrigerator. Feels kinda cheap . ( Like a buying a lower model car & having just spaces in place of actual functioning buttons ) . Really didn't expected that from Amazon .

2. Delivery . All good . But the sides are a little banged , scratched . But I guess with online delivery , you have to expect& live with such things . Though , thankfully they are liveable.","Jul, 2023",3,"2023 Model, GL-S382SDSX, Dazzle Steel, Convertible with Express Freeze",LG 343 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
726,Received with dents,Received with dents,"Jul, 2024",2,"2023 Model, GL-S382SDSX, Dazzle Steel, Convertible with Express Freeze",LG 343 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
727,"Very Very bad Refrigerator, don't buy","Don't buy ""LG 343 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator (2023 Model, GL-S382SDSX)"" its had door closing issue, I made complain, but LG service team closing the ticket by stating its by design, and door closing issue can't be fixed.","Aug, 2024",1,"2023 Model, GL-S382SDSX, Dazzle Steel, Convertible with Express Freeze",LG 343 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
728,Finally minor damage product received and I accept because it was my need.,During first order back side n door was damaged. During second order top and bottom corner was bend so place order third time and third time I received minor damage shown in video. During first two order My money block for 10 to 12 days which I did not want third time so unfortunately I accept minor damage product.,"Aug, 2024",1,"2023 Model, GL-S382SDSX, Dazzle Steel, Convertible with Express Freeze",LG 343 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
729,Product is good but,Customer care is pathetic. Installation was delayed and multiple follow ups were required. Engineer will not explain everything. When there is a problem with product you will regret the purchase else its a good purchase.,"Aug, 2024",1,"2023 Model, GL-S382SDSX, Dazzle Steel, Convertible with Express Freeze",LG 343 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
730,"Buy From Retail, Avoid Amazon for large or costly items, Pathetic in Policy and support.","Okay so the product from rating looks fine.
But let me tell the if you are planning to buy, Please do not buy from Amazon. The support is pathetic or has become pathetic. I always vouch for Online as you have cheaper and more options, but better pay a little extra but buy from retail.
I ordered this refrigerator, received a manufacturing defect one. While purchasing they show 10 days replacement only but later on they will say only return is possible. They will assign Delhivery to pick up the return and Delhivery will make your life hell, will not come for pick up and will not pick up calls. Amazon will keep rescheduling pick up again and again and this will go on, I approached consumer ministry helpline then only they picked up the product.

Ordered again, thinking may be a one time experience, forgive and move. They delivered the same defective product. We refused to accept using open box inspection option but now they have not refunded my money. Honestly, I have called them over 20 times and each time a different executive says a different thing.
My money is being stucked. Amazon will waste your precious time and energy. Do not Buy from Amazon.
Amazon is excellent for small items but do not buy large or costly appliances or items from Amazon, you will regret it.
If you are lucky, will get good product but in case of any issue get ready to call Amazon 10 times a day everyday.
I even mailed India head Amit, he or his team saw my email and a guy named Adam followed up, it was just a formality. He never meant to help, just a call and sympathy. No solution, never responds to email, just emails asking for feedback.
Go For Retail, Do not buy from Amazon. You can try filpkart but again might throw same case.
Inshort, Avoid Amazon, they are pathetic. If India head is not helping you, how call center executives will help.","Aug, 2022",1,"2023 Model, GL-S382SDSX, Dazzle Steel, Convertible with Express Freeze",LG 343 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
731,Not cooling & faulty refrigerator,"Play Video
My new LG 343 L 3 Star GL-S382SDSX is not cooling. There's no ice forming in the freezer, and there's an overall cooling issue in the refrigerator.""
I am writing to express my disappointment and frustration regarding a recent new refrigerator and my functioning freeze exchange experience....

On 13 May 2024, I exchanged my functioning refrigerator for an exchange through Amazon's service with a new refrigerator LG 343 L 3 Star . However, the new refrigerator I received is not functioning properly. It is not cooling effectively, with no ice forming and an overall cooling deficiency in the refrigerator section. I am left with a faulty refrigerator that does not meet my needs...

My new LG 343 L 3 Star GL-S382SDSX is not cooling properly. There's no ice forming in the freezer, and there's an overall cooling issue in the refrigerator.""
I am writing to express my disappointment and frustration regarding a recent new refrigerator and my functioning freeze exchange experience....I eagerly await your prompt response and resolution.","May, 2024",1,"2023 Model, GL-S382SDSX, Dazzle Steel, Convertible with Express Freeze",LG 343 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
732,Too much Noise,"Play Video
Today it's installed and it has too much Noise. Added Video is self explanatory. Cooling looks fine, looks good. Space is designed well. But it is sounding like a small electric motor.","Aug, 2024",1,"2023 Model, GL-S382SDSX, Dazzle Steel, Convertible with Express Freeze",LG 343 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
733,Fridge not working,Not working,"Aug, 2024",1,"2023 Model, GL-S382SDSX, Dazzle Steel, Convertible with Express Freeze",LG 343 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
734,Missing lock,Disappointed because of missing lock system,"Dec, 2023",3,"2023 Model, GL-S382SDSX, Dazzle Steel, Convertible with Express Freeze",LG 343 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
735,Some scratches on product,I have order Refegrter Some scratches on product,"Nov, 2023",3,"2023 Model, GL-S382SDSX, Dazzle Steel, Convertible with Express Freeze",LG 343 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
736,Disappointed,Very poor customer service.the fridge started showing condensation and water leaking out .just within 6 months. No response from LG customer service in spite of numerous calls and emails. It took them 2 months to decide that this needed to be replaced,"Jun, 2024",1,"2023 Model, GL-S382SDSX, Dazzle Steel, Convertible with Express Freeze",LG 343 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
737,Best product,Super fast service by Amazon,"Nov, 2023",3,"2023 Model, GL-S382SDSX, Dazzle Steel, Convertible with Express Freeze",LG 343 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
738,Product is good but service from LG N amazon was pathetic..,Product is good nice deal but problem with LG installation N amazon.. Product delivered but not installed for 5days after continuous follow up installation done after 5days.. This 5days also got calculated for returning time period.. How can customer use with out installation.. Its delay from seller amazon N LG why should customer suffer.. Why returning window time not increased? How this returning window time calculated... Should think n order,"Oct, 2023",2,"2023 Model, GL-S382SDSX, Dazzle Steel, Convertible with Express Freeze",LG 343 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
739,Good,As they delivered we noticed the egg tray was missing really disappointed,"Oct, 2023",3,"2023 Model, GL-S382SDSX, Dazzle Steel, Convertible with Express Freeze",LG 343 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
740,Dent is there on top door,"Play Video
Before he should have thoroughly inspected the product","Oct, 2023",3,"2023 Model, GL-S382SDSX, Dazzle Steel, Convertible with Express Freeze",LG 343 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
741,Value for money,Good looking and value for money product.,"Oct, 2023",3,"2023 Model, GL-S382SDSX, Dazzle Steel, Convertible with Express Freeze",LG 343 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
742,Cooling issues,There has been constant cooling issue & even the LG support team doesn't respond or address to the issue. Pathetic service,"Feb, 2024",2,"2023 Model, GL-S382SDSX, Dazzle Steel, Convertible with Express Freeze",LG 343 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
743,Very poor quality refrigerator from LG see video .,"Play Video
Very poor quality refrigerator from LG see video .

Not expecting as this refrigerator was delivered just yesterday","Jul, 2024",1,"2023 Model, GL-S382SDSX, Dazzle Steel, Convertible with Express Freeze",LG 343 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
744,New fridge not working,"Bad experience. Not working.
Struggling to get connected with customer service","Jun, 2024",1,"2023 Model, GL-S382SDSX, Dazzle Steel, Convertible with Express Freeze",LG 343 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
745,Not Worth to spend 35K+,"Design is good, it looks stylish. Vegetable box is small. Only advantage is it has a convertible box. I didn’t like the control panel inside the fridge. it’s not convenient at all.
ThinQ App with iPhone never works. QR is not discoverable. The WORST part is it’s not connecting to home investors, No WiFi option as it was described in the product. So No SMART Connect.

Amazon delivery is good, but they didn’t unbox the freeze to check the damage. Worst is LG support team, it been 48 hours and no one has come or even call for demo, inspite of repeated reminders and requests. Based in these experiences, I don’t like to recommend this product and brand due to bad bad support.","Oct, 2020",3,"2023 Model, GL-S382SDSX, Dazzle Steel, Convertible with Express Freeze",LG 343 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
746,LG means LNG...life is not good and no service,"Purchased LG refrigerator 360ltr in Jun 2021, but compressor stopped working. Even after 10days of complaint and reminder, there is no service or replacement of under 10 years warranty of compressor. LG means no service.","May, 2024",1,"2023 Model, GL-S382SDSX, Dazzle Steel, Convertible with Express Freeze",LG 343 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
747,Not recommended at all,"I bought in last month only but within one month stop cooling and even after 48 hours also I didn't get any response from LG service team.
Poor quality by LG.very disappointed 😔. I lost my 35000.worst product .","May, 2024",1,"2023 Model, GL-S382SDSX, Dazzle Steel, Convertible with Express Freeze",LG 343 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
748,Bad product and poor after sales service,The refrigerator stopped working three times in 2 and half years. The service team has informed they will take 15 days to replace parts. No standby provided to us.,"May, 2024",1,"2023 Model, GL-S382SDSX, Dazzle Steel, Convertible with Express Freeze",LG 343 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
749,Watch out for the LG Service,The life of the compressor is too short (3 year) and it takes a long time to replace them. Its been 2 weeks since we called the service center and still they haven't showed up.,"May, 2024",1,"2023 Model, GL-S382SDSX, Dazzle Steel, Convertible with Express Freeze",LG 343 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
750,The product is good but had bad experience with the Amazon service,Better to take from a dealer than online as Amazon don't keep their promises of replacement when there is any issue with the item. I had some issue with the freezer and asked for replacement however they asked me to take refund and also were not ready to give my old refrigerator back that was given as exchange. I had to get the issue resolved by the authorized lg service and keep the item. Very bad experience with Amazon for the 1st time.,"Aug, 2021",3,"2023 Model, GL-S382SDSX, Dazzle Steel, Convertible with Express Freeze",LG 343 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
751,Pathetic product and company service,"The refrigerator is absolutely defective product. Within 2 years of purchase, there was agas leakage. Again now there is a problem with the compressor or pumping low gas. There is no proper response when you register a complaint. The service person Ram Babu was as arrogant as one can be and asked us charges of Rs. 2500 to repair. I had asked another technician, who was earlier with LG, who came and told us that this is a product defect in designing and you shouldn't pay a single penny for this. However, I ended up helpless. My question to LG is, how do you manage with such disservice to the customers? Within 3 years your product becomes totally useless claiming repairs and charges? Don't you have a policy of customer satisfaction.","Nov, 2023",1,"2023 Model, GL-S382SDSX, Dazzle Steel, Convertible with Express Freeze",LG 343 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
752,Worst LG product ever purchased in my life,This LG refrigerator is just garbage. Since I purchased this product it’s giving me sleepless nights. The compressor of this refrigerator has been changed twice since 2021 (purchase year). Water is constantly leaking from this refrigerator. LG after sale service is also very poor. Every time they charge 1000 bucks to just come to my place for checking the unit. Please do not buy LG products if you want to main your peace of mind.,"Feb, 2024",1,"2023 Model, GL-S382SDSX, Dazzle Steel, Convertible with Express Freeze",LG 343 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
753,Recieved with small dent,"Fridge performance is amazing, cooling and build quality is top notch. Giving 1 star because the delivery guys dented the top door and installation agency came 2 days late.","Apr, 2024",1,"2023 Model, GL-S382SDSX, Dazzle Steel, Convertible with Express Freeze",LG 343 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
754,Packaging is poor,"We received the refrigerator today. I have no complaints with the product. However, the packaging is poor. We received the refrigerator with a dent on the right side as shown in the attached photo. I am dissatisfied with the way it was delivered. Who wants to have a brand new refrigerator with a dent.","Jun, 2021",3,"2023 Model, GL-S382SDSX, Dazzle Steel, Convertible with Express Freeze",LG 343 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
755,"Pathetic - Freezer not working properly in a year's time,","After having purchased the above refrigerator a year ago, my freezer is not functioning properly and the buttons controlling the temperature donot work. This is my second LG fridge and the experience is pathetic. I will not pay rs.700 plus service charges or parts charges if any for a fridge costing 40000 rupees and just a year old, I have used LG products for more than 20 years and never had such a pathetic experience. Urgent attention required.","Sep, 2022",2,"2023 Model, GL-S382SDSX, Dazzle Steel, Convertible with Express Freeze",LG 343 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
756,Damaged product received.,Damaged product received. No replacement available even have stock.,"Apr, 2024",1,"2023 Model, GL-S382SDSX, Dazzle Steel, Convertible with Express Freeze",LG 343 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
757,Good but no demo has been provided,Demo not yet given,"Nov, 2023",2,"2023 Model, GL-S382SDSX, Dazzle Steel, Convertible with Express Freeze",LG 343 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
758,Poor product from LG,"Writing this review after 2.5 years of use. Fridge stopped cooling, even when you turn it on for max cooling. The fridge leave a bad Oder and, when you call brand they say clean the fridge and switch it again, but it doesn't help as even after you clean, it still stincks.
The water from fridge leaks continuously from bottom side creating a mess.

Overall bought this fridge thinking LG is a good brand, but it did not leave up to expectations.
Strongly recommend not to go with such poor products in spite of brand changing premium price.","Jul, 2023",1,"2023 Model, GL-S382SDSX, Dazzle Steel, Convertible with Express Freeze",LG 343 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
759,Check for damages thoroughly,Don't purchase fridge on Amazon we returned once whirlpool as it's body was completely damaged and we placed order for LG externally it was ok and small break at back for an extra fitting after a week or so we saw small dent on front body which was invisible until unless we kenly observe it and now after a month when i wanted to pull my freezer to jammed ice at ice box .....we saw a good break at the fitting of the glass tray edge to the ends.......,"Apr, 2023",1,"2023 Model, GL-S382SDSX, Dazzle Steel, Convertible with Express Freeze",LG 343 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
760,Do not buy this refrigerator!,"This is my take on refrigerator after using it for almost 2 years
The refrigerator works fine for the initial days (for me it was 11 months), but after that it's just a nightmare.
It's been a year and the refrigerator hasn't worked for total of 60 days.
Evey two or three weeks the refrigerator shows some problem, and stops working, and it is non functional for a months and after several follow up (and several means 2-3 calls per days for atleast 2-3 weeks) with LG team, the refrigerator works of another max of 2-3 weeks (in most of the cases it will stop working in the first week only)

Conclusion: Refrigerator might be good, but LG service is worse and your time to get it fixed is not worth the money you are spending. I would've given negative stars if possible","May, 2022",1,"2023 Model, GL-S382SDSX, Dazzle Steel, Convertible with Express Freeze",LG 343 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
761,Bad quality Product and Poor Service,"I bought this LG GL-T402JDS3 refrigerator in March 2020 from Amazon. The product was having frequent issues where cooling wouldn't work. After the warranty, I went to AMC due to the frequent issues. I paid 5000 rupees additional for the AMC.  It looks like every 3 months it stops working and a component needs to be changed. Now it has stopped working for five days, and LG is saying it will take a week to get the replacement component. An assigned service engineer, team lead, and team manager don't respond at all when called. No return call is made for several follow-ups. The product is substandard, and the service is pathetic.","Nov, 2022",1,"2023 Model, GL-S382SDSX, Dazzle Steel, Convertible with Express Freeze",LG 343 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
762,Don't ever buy!,The fridge has a 10 year compressor warranty but stopped working in 1 year. The LG customer care is the most pathetic & worst service I have come across. They sent a person after 3 days of raising a complaint. He said the compressor is not working & would need to be replaced. Its been 10 days now & even after endless calls to the LG customer care no one has come for the repair. They say the compressor has to be shipped from another place & there are many more customers waiting for the same. The fridge failed in the midst of a summer peak & we are left without a redress for the past 10 days! Dont ever trust LG.,"Jun, 2022",1,"2023 Model, GL-S382SDSX, Dazzle Steel, Convertible with Express Freeze",LG 343 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
763,Gave problem 5 days after warranty expired,"This model is probably no longer supported by LG, a freezer part broke down exactly 1 year after buying the fridge 5 days after the warranty expired, So team LG have accurately guessed the warranty as 1 year. Just imagine ₹40K for something that is guaranteed to last only 1 year. Secondly the service guy placed the order for the part first locally, then as it was not available, order was placed in Bengaluru, there too it's unavailable so now order is placed in Noida, so 5 days now and I do not have a refrigerator.
So please check with the local LG dealer only which fridge has better support. And support is needed as today's electronics are delicate and stupid because they are made with tolerances for failure (servicing business) unlike the old days where quality was the most important.","Mar, 2022",1,"2023 Model, GL-S382SDSX, Dazzle Steel, Convertible with Express Freeze",LG 343 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
764,Received faulty product Amazon denied for replacing buy on your own risk,"Play Video
Received a faulty product the technician removed all the parts and found that there is an issue with the pipe really a bad experience where I'm unable to replace the product and Amazon is not taking our concern after receiving the product there is issue why do there is a option to replace items when we buy, noise coming from the fridge the doors is hard and making sound over cooling, Amazon please replace the product , waste of money need to call the lg tech support always to fix my issues for brand new product. Poor customer service","Nov, 2021",1,"2023 Model, GL-S382SDSX, Dazzle Steel, Convertible with Express Freeze",LG 343 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
765,Received product with missing part,"Received refrigerator with missing part.
Not received any help from Amazon and LG after reporting missing product.
Unsatisfied and very disappointed 😔","Dec, 2023",1,"2023 Model, GL-S382SDSX, Dazzle Steel, Convertible with Express Freeze",LG 343 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
